Country,Biome,Bait_Type,TotalAntBaitType,newAttr,Site_ID,Latitude,Longitude,Date,Habitat_type,Elevation,Distance_from_shore,Precipitation,Temperature,Contributor,Site_Details,Number_of_Ants,Percent_of_Baits_with_Ants
Ecuador,Temperate seasonal forest,Amino Acids,59,,8,0.51,-78.62,,High altitude Desert,2506,89,2008,17.9,Donoso,Mitad del MundoBehind Kart,0,0
Ecuador,Temperate seasonal forest,Amino Acids,59,,6,0.326,-78.949,,Montane Forest,839,119,2338,21.8,Donoso,OtongachiLa pocilga. 2km South from RS-Donoso,4,60
Ecuador,Temperate seasonal forest,Amino Acids,59,,5,0.319,-78.953,,Montane Forest,943,120,2338,21.8,Donoso,OtongachiResearch Station-Donoso,2,40
Ecuador,Temperate seasonal forest,Amino Acids,59,,297,-3.9755,-79.0783,,Along a trail within a tropical mountain rainforest. The trail is relatively large (~3 m). open. and the forest there is secondary.,1900,136,1294,15.9,T. Delsinne; TM Arias Penna,Reserva Biologica San Francisco. close to Sabanilla (Loja-Zamora road). Zamora-Chinchipe Province - ECUADOR,53,80
Ecuador,Temperate seasonal forest,Amino Acids,59,,4,0.027,-78.621,,Andean Forest,2181,164,1407,15.7,Donoso,Road CalacaliEntrance to Nanegalito,0,0
Ecuador,Temperate seasonal forest,Amino Acids,59,,7,0.451,-78.746,,Andean Forest,2112,87,2258,17.5,Donoso,San Ignasio,0,0
Ecuador,Desert,Amino Acids,0,,298,-3.5677,-80.1434,,Along a small trail within a well-preserved dry forest,45,23,453,25.5,T. Delsinne; TM Arias Penna,Reserva Ecologica Militar Arenillas. El Oro Province - ECUADOR,0,0
Ecuador,Tropical rainforest,Cookie,77,,11,0.675,-76.373,,Lowland Rainforest,227,277,3935,25,Donoso,ECYkm9 (bridge),31,100
Ecuador,Tropical rainforest,Cookie,77,,10,0.674,-76.4,,Lowland Rainforest,239,279,3928,24.9,Donoso,ECYResearch Station,18,100
Ecuador,Tropical rainforest,Cookie,77,,9,0.605,-76.5,,Lowland Rainforest,244,261,3788,24.8,Donoso,ECYVia Maxus. km 25,28,40
Ecuador,Tropical rainforest,Sugar,243,,11,0.675,-76.373,,Lowland Rainforest,227,277,3935,25,Donoso,ECYkm9 (bridge),67,100
Ecuador,Tropical rainforest,Sugar,243,,10,0.674,-76.4,,Lowland Rainforest,239,279,3928,24.9,Donoso,ECYResearch Station,30,60
Ecuador,Tropical rainforest,Sugar,243,,9,0.605,-76.5,,Lowland Rainforest,244,261,3788,24.8,Donoso,ECYVia Maxus. km 25,146,100
Ecuador,Tropical rainforest,Water,65,,11,0.675,-76.373,,Lowland Rainforest,227,277,3935,25,Donoso,ECYkm9 (bridge),27,100
Ecuador,Tropical rainforest,Water,65,,10,0.674,-76.4,,Lowland Rainforest,239,279,3928,24.9,Donoso,ECYResearch Station,1,20
Ecuador,Tropical rainforest,Water,65,,9,0.605,-76.5,,Lowland Rainforest,244,261,3788,24.8,Donoso,ECYVia Maxus. km 25,37,100
Ecuador,Tropical rainforest,Olive Oil,344,,11,0.675,-76.373,,Lowland Rainforest,227,277,3935,25,Donoso,ECYkm9 (bridge),157,100
Ecuador,Tropical rainforest,Olive Oil,344,,10,0.674,-76.4,,Lowland Rainforest,239,279,3928,24.9,Donoso,ECYResearch Station,152,100
Ecuador,Tropical rainforest,Olive Oil,344,,9,0.605,-76.5,,Lowland Rainforest,244,261,3788,24.8,Donoso,ECYVia Maxus. km 25,35,80
Ecuador,Tropical rainforest,Salt,250,,11,0.675,-76.373,,Lowland Rainforest,227,277,3935,25,Donoso,ECYkm9 (bridge),14,80
Ecuador,Tropical rainforest,Salt,250,,10,0.674,-76.4,,Lowland Rainforest,239,279,3928,24.9,Donoso,ECYResearch Station,150,80
Ecuador,Tropical rainforest,Salt,250,,9,0.605,-76.5,,Lowland Rainforest,244,261,3788,24.8,Donoso,ECYVia Maxus. km 25,86,60
Ecuador,Temperate seasonal forest,Cookie,192,,8,0.51,-78.62,,High altitude Desert,2506,89,2008,17.9,Donoso,Mitad del MundoBehind Kart,12,20
Ecuador,Temperate seasonal forest,Cookie,192,,6,0.326,-78.949,,Montane Forest,839,119,2338,21.8,Donoso,OtongachiLa pocilga. 2km South from RS-Donoso,26,60
Ecuador,Temperate seasonal forest,Cookie,192,,5,0.319,-78.953,,Montane Forest,943,120,2338,21.8,Donoso,OtongachiResearch Station-Donoso,45,100
Ecuador,Temperate seasonal forest,Cookie,192,,297,-3.9755,-79.0783,,Along a trail within a tropical mountain rainforest. The trail is relatively large (~3 m). open. and the forest there is secondary.,1900,136,1294,15.9,T. Delsinne; TM Arias Penna,Reserva Biologica San Francisco. close to Sabanilla (Loja-Zamora road). Zamora-Chinchipe Province - ECUADOR,101,100
Ecuador,Temperate seasonal forest,Cookie,192,,4,0.027,-78.621,,Andean Forest,2181,164,1407,15.7,Donoso,Road CalacaliEntrance to Nanegalito,1,20
Ecuador,Temperate seasonal forest,Cookie,192,,7,0.451,-78.746,,Andean Forest,2112,87,2258,17.5,Donoso,San Ignasio,7,60
Ecuador,Temperate seasonal forest,Sugar,101,,8,0.51,-78.62,,High altitude Desert,2506,89,2008,17.9,Donoso,Mitad del MundoBehind Kart,8,80
Ecuador,Temperate seasonal forest,Sugar,101,,6,0.326,-78.949,,Montane Forest,839,119,2338,21.8,Donoso,OtongachiLa pocilga. 2km South from RS-Donoso,11,80
Ecuador,Temperate seasonal forest,Sugar,101,,5,0.319,-78.953,,Montane Forest,943,120,2338,21.8,Donoso,OtongachiResearch Station-Donoso,6,40
Ecuador,Temperate seasonal forest,Sugar,101,,297,-3.9755,-79.0783,,Along a trail within a tropical mountain rainforest. The trail is relatively large (~3 m). open. and the forest there is secondary.,1900,136,1294,15.9,T. Delsinne; TM Arias Penna,Reserva Biologica San Francisco. close to Sabanilla (Loja-Zamora road). Zamora-Chinchipe Province - ECUADOR,62,80
Ecuador,Temperate seasonal forest,Sugar,101,,4,0.027,-78.621,,Andean Forest,2181,164,1407,15.7,Donoso,Road CalacaliEntrance to Nanegalito,0,0
Ecuador,Temperate seasonal forest,Sugar,101,,7,0.451,-78.746,,Andean Forest,2112,87,2258,17.5,Donoso,San Ignasio,14,40
Ecuador,Temperate seasonal forest,Water,38,,8,0.51,-78.62,,High altitude Desert,2506,89,2008,17.9,Donoso,Mitad del MundoBehind Kart,0,0
Ecuador,Temperate seasonal forest,Water,38,,6,0.326,-78.949,,Montane Forest,839,119,2338,21.8,Donoso,OtongachiLa pocilga. 2km South from RS-Donoso,4,20
Ecuador,Temperate seasonal forest,Water,38,,5,0.319,-78.953,,Montane Forest,943,120,2338,21.8,Donoso,OtongachiResearch Station-Donoso,0,0
Ecuador,Temperate seasonal forest,Water,38,,297,-3.9755,-79.0783,,Along a trail within a tropical mountain rainforest. The trail is relatively large (~3 m). open. and the forest there is secondary.,1900,136,1294,15.9,T. Delsinne; TM Arias Penna,Reserva Biologica San Francisco. close to Sabanilla (Loja-Zamora road). Zamora-Chinchipe Province - ECUADOR,34,100
Ecuador,Temperate seasonal forest,Water,38,,4,0.027,-78.621,,Andean Forest,2181,164,1407,15.7,Donoso,Road CalacaliEntrance to Nanegalito,0,0
Ecuador,Temperate seasonal forest,Water,38,,7,0.451,-78.746,,Andean Forest,2112,87,2258,17.5,Donoso,San Ignasio,0,0
Ecuador,Temperate seasonal forest,Olive Oil,278,,8,0.51,-78.62,,High altitude Desert,2506,89,2008,17.9,Donoso,Mitad del MundoBehind Kart,0,0
Ecuador,Temperate seasonal forest,Olive Oil,278,,6,0.326,-78.949,,Montane Forest,839,119,2338,21.8,Donoso,OtongachiLa pocilga. 2km South from RS-Donoso,18,60
Ecuador,Temperate seasonal forest,Olive Oil,278,,5,0.319,-78.953,,Montane Forest,943,120,2338,21.8,Donoso,OtongachiResearch Station-Donoso,15,100
Ecuador,Temperate seasonal forest,Olive Oil,278,,297,-3.9755,-79.0783,,Along a trail within a tropical mountain rainforest. The trail is relatively large (~3 m). open. and the forest there is secondary.,1900,136,1294,15.9,T. Delsinne; TM Arias Penna,Reserva Biologica San Francisco. close to Sabanilla (Loja-Zamora road). Zamora-Chinchipe Province - ECUADOR,135,100
Ecuador,Temperate seasonal forest,Olive Oil,278,,4,0.027,-78.621,,Andean Forest,2181,164,1407,15.7,Donoso,Road CalacaliEntrance to Nanegalito,0,0
Ecuador,Temperate seasonal forest,Olive Oil,278,,7,0.451,-78.746,,Andean Forest,2112,87,2258,17.5,Donoso,San Ignasio,110,20
Ecuador,Temperate seasonal forest,Salt,65,,8,0.51,-78.62,,High altitude Desert,2506,89,2008,17.9,Donoso,Mitad del MundoBehind Kart,0,0
Ecuador,Temperate seasonal forest,Salt,65,,6,0.326,-78.949,,Montane Forest,839,119,2338,21.8,Donoso,OtongachiLa pocilga. 2km South from RS-Donoso,5,60
Ecuador,Temperate seasonal forest,Salt,65,,5,0.319,-78.953,,Montane Forest,943,120,2338,21.8,Donoso,OtongachiResearch Station-Donoso,4,40
Ecuador,Temperate seasonal forest,Salt,65,,297,-3.9755,-79.0783,,Along a trail within a tropical mountain rainforest. The trail is relatively large (~3 m). open. and the forest there is secondary.,1900,136,1294,15.9,T. Delsinne; TM Arias Penna,Reserva Biologica San Francisco. close to Sabanilla (Loja-Zamora road). Zamora-Chinchipe Province - ECUADOR,56,60
Ecuador,Temperate seasonal forest,Salt,65,,4,0.027,-78.621,,Andean Forest,2181,164,1407,15.7,Donoso,Road CalacaliEntrance to Nanegalito,0,0
Ecuador,Temperate seasonal forest,Salt,65,,7,0.451,-78.746,,Andean Forest,2112,87,2258,17.5,Donoso,San Ignasio,0,0
Ecuador,Desert,Cookie,3,,298,-3.5677,-80.1434,,Along a small trail within a well-preserved dry forest,45,23,453,25.5,T. Delsinne; TM Arias Penna,Reserva Ecologica Militar Arenillas. El Oro Province - ECUADOR,3,20
Ecuador,Desert,Sugar,13,,298,-3.5677,-80.1434,,Along a small trail within a well-preserved dry forest,45,23,453,25.5,T. Delsinne; TM Arias Penna,Reserva Ecologica Militar Arenillas. El Oro Province - ECUADOR,13,20
Ecuador,Desert,Water,0,,298,-3.5677,-80.1434,,Along a small trail within a well-preserved dry forest,45,23,453,25.5,T. Delsinne; TM Arias Penna,Reserva Ecologica Militar Arenillas. El Oro Province - ECUADOR,0,0
Ecuador,Desert,Olive Oil,4,,298,-3.5677,-80.1434,,Along a small trail within a well-preserved dry forest,45,23,453,25.5,T. Delsinne; TM Arias Penna,Reserva Ecologica Militar Arenillas. El Oro Province - ECUADOR,4,20
Ecuador,Desert,Salt,7,,298,-3.5677,-80.1434,,Along a small trail within a well-preserved dry forest,45,23,453,25.5,T. Delsinne; TM Arias Penna,Reserva Ecologica Militar Arenillas. El Oro Province - ECUADOR,7,40
Spain,Woodland/Shrubland,Amino Acids,94,,57,41.4675,2.10083,,open mediterranean mixed pine - oak forest,123,12,595,16.1,Gomez,1/1/2001,0,0
Spain,Woodland/Shrubland,Amino Acids,94,,58,42.0375,2.73306,,open mediterranean cork oak forest,81,37,787,14.7,Gomez,2/1/2001,0,0
Spain,Woodland/Shrubland,Amino Acids,94,,59,42.02028,2.73056,,riparian forest,81,36,787,14.7,Gomez and Abril,3/1/2001,28,40
Spain,Woodland/Shrubland,Amino Acids,94,,123,41.41229,2.115729,,Shrubland,253,8,629,15.9,Arnan,Spain1-Arnan,1,20
Spain,Woodland/Shrubland,Amino Acids,94,,124,41.459524,2.095954,,Open pine forest,165,12,595,16.1,Arnan,Spain2-Arnan,65,100
Spain,Woodland/Shrubland,Cookie,162,,57,41.4675,2.10083,,open mediterranean mixed pine - oak forest,123,12,595,16.1,Gomez,1/1/2001,3,40
Spain,Woodland/Shrubland,Cookie,162,,58,42.0375,2.73306,,open mediterranean cork oak forest,81,37,787,14.7,Gomez,2/1/2001,0,0
Spain,Woodland/Shrubland,Cookie,162,,59,42.02028,2.73056,,riparian forest,81,36,787,14.7,Gomez and Abril,3/1/2001,1,20
Spain,Woodland/Shrubland,Cookie,162,,123,41.41229,2.115729,,Shrubland,253,8,629,15.9,Arnan,Spain1-Arnan,142,80
Spain,Woodland/Shrubland,Cookie,162,,124,41.459524,2.095954,,Open pine forest,165,12,595,16.1,Arnan,Spain2-Arnan,16,60
Spain,Woodland/Shrubland,Sugar,145,,57,41.4675,2.10083,,open mediterranean mixed pine - oak forest,123,12,595,16.1,Gomez,1/1/2001,1,20
Spain,Woodland/Shrubland,Sugar,145,,58,42.0375,2.73306,,open mediterranean cork oak forest,81,37,787,14.7,Gomez,2/1/2001,2,40
Spain,Woodland/Shrubland,Sugar,145,,59,42.02028,2.73056,,riparian forest,81,36,787,14.7,Gomez and Abril,3/1/2001,0,0
Spain,Woodland/Shrubland,Sugar,145,,123,41.41229,2.115729,,Shrubland,253,8,629,15.9,Arnan,Spain1-Arnan,116,80
Spain,Woodland/Shrubland,Sugar,145,,124,41.459524,2.095954,,Open pine forest,165,12,595,16.1,Arnan,Spain2-Arnan,26,60
Spain,Woodland/Shrubland,Water,34,,57,41.4675,2.10083,,open mediterranean mixed pine - oak forest,123,12,595,16.1,Gomez,1/1/2001,1,20
Spain,Woodland/Shrubland,Water,34,,58,42.0375,2.73306,,open mediterranean cork oak forest,81,37,787,14.7,Gomez,2/1/2001,0,0
Spain,Woodland/Shrubland,Water,34,,59,42.02028,2.73056,,riparian forest,81,36,787,14.7,Gomez and Abril,3/1/2001,6,20
Spain,Woodland/Shrubland,Water,34,,123,41.41229,2.115729,,Shrubland,253,8,629,15.9,Arnan,Spain1-Arnan,15,20
Spain,Woodland/Shrubland,Water,34,,124,41.459524,2.095954,,Open pine forest,165,12,595,16.1,Arnan,Spain2-Arnan,12,40
Spain,Woodland/Shrubland,Olive Oil,191,,57,41.4675,2.10083,,open mediterranean mixed pine - oak forest,123,12,595,16.1,Gomez,1/1/2001,17,60
Spain,Woodland/Shrubland,Olive Oil,191,,58,42.0375,2.73306,,open mediterranean cork oak forest,81,37,787,14.7,Gomez,2/1/2001,13,60
Spain,Woodland/Shrubland,Olive Oil,191,,59,42.02028,2.73056,,riparian forest,81,36,787,14.7,Gomez and Abril,3/1/2001,1,20
Spain,Woodland/Shrubland,Olive Oil,191,,123,41.41229,2.115729,,Shrubland,253,8,629,15.9,Arnan,Spain1-Arnan,160,80
Spain,Woodland/Shrubland,Olive Oil,191,,124,41.459524,2.095954,,Open pine forest,165,12,595,16.1,Arnan,Spain2-Arnan,0,0
Spain,Woodland/Shrubland,Salt,37,,57,41.4675,2.10083,,open mediterranean mixed pine - oak forest,123,12,595,16.1,Gomez,1/1/2001,1,20
Spain,Woodland/Shrubland,Salt,37,,58,42.0375,2.73306,,open mediterranean cork oak forest,81,37,787,14.7,Gomez,2/1/2001,1,20
Spain,Woodland/Shrubland,Salt,37,,59,42.02028,2.73056,,riparian forest,81,36,787,14.7,Gomez and Abril,3/1/2001,0,0
Spain,Woodland/Shrubland,Salt,37,,123,41.41229,2.115729,,Shrubland,253,8,629,15.9,Arnan,Spain1-Arnan,16,20
Spain,Woodland/Shrubland,Salt,37,,124,41.459524,2.095954,,Open pine forest,165,12,595,16.1,Arnan,Spain2-Arnan,19,60
Canada,Woodland/Shrubland,Amino Acids,0,,203,46.41666667,-63.15,,bayberry/rosa shrub,1,1,1098,5.8,Ellison,BrackleyDunes,0,0
Canada,Woodland/Shrubland,Cookie,37,,203,46.41666667,-63.15,,bayberry/rosa shrub,1,1,1098,5.8,Ellison,BrackleyDunes,37,80
Canada,Woodland/Shrubland,Sugar,141,,203,46.41666667,-63.15,,bayberry/rosa shrub,1,1,1098,5.8,Ellison,BrackleyDunes,141,80
Canada,Woodland/Shrubland,Water,1,,203,46.41666667,-63.15,,bayberry/rosa shrub,1,1,1098,5.8,Ellison,BrackleyDunes,1,20
Canada,Woodland/Shrubland,Olive Oil,1,,203,46.41666667,-63.15,,bayberry/rosa shrub,1,1,1098,5.8,Ellison,BrackleyDunes,1,20
Canada,Woodland/Shrubland,Salt,0,,203,46.41666667,-63.15,,bayberry/rosa shrub,1,1,1098,5.8,Ellison,BrackleyDunes,0,0
France,Woodland/Shrubland,Amino Acids,0,,294,50.509039,3.046892,,Temperate forest dominated by Quercus spp.. Carpinus betulus and Fagus sylvatica,59,75,675,10,T. Delsinne; TM Arias Penna,Phalempin. France,0,0
France,Woodland/Shrubland,Cookie,3,,294,50.509039,3.046892,,Temperate forest dominated by Quercus spp.. Carpinus betulus and Fagus sylvatica,59,75,675,10,T. Delsinne; TM Arias Penna,Phalempin. France,3,40
France,Woodland/Shrubland,Sugar,13,,294,50.509039,3.046892,,Temperate forest dominated by Quercus spp.. Carpinus betulus and Fagus sylvatica,59,75,675,10,T. Delsinne; TM Arias Penna,Phalempin. France,13,40
France,Woodland/Shrubland,Water,0,,294,50.509039,3.046892,,Temperate forest dominated by Quercus spp.. Carpinus betulus and Fagus sylvatica,59,75,675,10,T. Delsinne; TM Arias Penna,Phalempin. France,0,0
France,Woodland/Shrubland,Olive Oil,0,,294,50.509039,3.046892,,Temperate forest dominated by Quercus spp.. Carpinus betulus and Fagus sylvatica,59,75,675,10,T. Delsinne; TM Arias Penna,Phalempin. France,0,0
France,Woodland/Shrubland,Salt,0,,294,50.509039,3.046892,,Temperate forest dominated by Quercus spp.. Carpinus betulus and Fagus sylvatica,59,75,675,10,T. Delsinne; TM Arias Penna,Phalempin. France,0,0
Czech Republic,Woodland/Shrubland,Amino Acids,13,,251,49.764,14.664,,deciduous forest with oaks and elder bushes - approx 160 m x 100 m fragment along a road in an agriculture landscape,390,448,564,8.3,KilmesPech,The Middle Bohemia. Jarkovice - H?rka,0,0
Czech Republic,Woodland/Shrubland,Amino Acids,13,,253,49.946,14.16,,mosaic of calcareous rock steppes and young Quercus wood,380,447,532,8.2,KilmesPech,The Middle Bohemia. Karl_tejn,6,80
Czech Republic,Woodland/Shrubland,Amino Acids,13,,252,49.812,13.8304,,mixed temperate forest. dominated by pines. spruces and oaks. undergrowth: blueberries. mosses. grass.,460,442,647,7,KilmesPech,The Middle Bohemia. Osek-Le?,0,0
Czech Republic,Woodland/Shrubland,Amino Acids,13,,247,50.1736,15.8282,,Mesic and dry meadow,240,498,582,8.2,KilmesPech,The Northern Bohemia. Hradec Kralove-Roudni?ka,1,20
Czech Republic,Woodland/Shrubland,Amino Acids,13,,248,50.348,15.9387,,Wet meadow,250,502,605,7.9,KilmesPech,The Northern Bohemia. Jarome? - Josefovsk_ louky,0,0
Czech Republic,Woodland/Shrubland,Amino Acids,13,,250,50.4141,16.1019,,Wood (Picea abies. Pinus silvestris. Fagus silvatica),380,575,620,7.5,KilmesPech,The Northern Bohemia. Starko?,6,60
Czech Republic,Woodland/Shrubland,Amino Acids,13,,245,48.7249,14.6006,,a grassland meadow along deciduous forest patch with oaks. birches and larches. with dry-wet gradient from 1th trap-30th,667,320,872,6.8,KilmesPech,The South Bohemia. D�lava,0,0
Czech Republic,Woodland/Shrubland,Amino Acids,13,,246,48.721608,14.58782,,spruce forest. on the ground mix of grasses and mosses and bare ground,660,325,872,6.8,KilmesPech,The South Bohemia. D�lava,0,0
Czech Republic,Woodland/Shrubland,Amino Acids,13,,243,48.95322,14.5926,,3-4 m in the forest (near edge) along a side of a natural meadow. dominant trees: spruce. pine. oak. birch.,481,363,769,7.6,KilmesPech,The South Bohemia. Ohrazen?,0,0
Czech Republic,Woodland/Shrubland,Amino Acids,13,,244,48.955,14.5889,,approx. 200m in the forest. dominant trees: spruce. pine. oak. birch.,494,361,769,7.6,KilmesPech,The South Bohemia. Ohrazen?,0,0
Czech Republic,Woodland/Shrubland,Cookie,173,,251,49.764,14.664,,deciduous forest with oaks and elder bushes - approx 160 m x 100 m fragment along a road in an agriculture landscape,390,448,564,8.3,KilmesPech,The Middle Bohemia. Jarkovice - H?rka,4,60
Czech Republic,Woodland/Shrubland,Cookie,173,,253,49.946,14.16,,mosaic of calcareous rock steppes and young Quercus wood,380,447,532,8.2,KilmesPech,The Middle Bohemia. Karl_tejn,19,60
Czech Republic,Woodland/Shrubland,Cookie,173,,252,49.812,13.8304,,mixed temperate forest. dominated by pines. spruces and oaks. undergrowth: blueberries. mosses. grass.,460,442,647,7,KilmesPech,The Middle Bohemia. Osek-Le?,1,20
Czech Republic,Woodland/Shrubland,Cookie,173,,247,50.1736,15.8282,,Mesic and dry meadow,240,498,582,8.2,KilmesPech,The Northern Bohemia. Hradec Kralove-Roudni?ka,18,40
Czech Republic,Woodland/Shrubland,Cookie,173,,248,50.348,15.9387,,Wet meadow,250,502,605,7.9,KilmesPech,The Northern Bohemia. Jarome? - Josefovsk_ louky,9,60
Czech Republic,Woodland/Shrubland,Cookie,173,,250,50.4141,16.1019,,Wood (Picea abies. Pinus silvestris. Fagus silvatica),380,575,620,7.5,KilmesPech,The Northern Bohemia. Starko?,17,60
Czech Republic,Woodland/Shrubland,Cookie,173,,245,48.7249,14.6006,,a grassland meadow along deciduous forest patch with oaks. birches and larches. with dry-wet gradient from 1th trap-30th,667,320,872,6.8,KilmesPech,The South Bohemia. D�lava,35,100
Czech Republic,Woodland/Shrubland,Cookie,173,,246,48.721608,14.58782,,spruce forest. on the ground mix of grasses and mosses and bare ground,660,325,872,6.8,KilmesPech,The South Bohemia. D�lava,31,80
Czech Republic,Woodland/Shrubland,Cookie,173,,243,48.95322,14.5926,,3-4 m in the forest (near edge) along a side of a natural meadow. dominant trees: spruce. pine. oak. birch.,481,363,769,7.6,KilmesPech,The South Bohemia. Ohrazen?,9,80
Czech Republic,Woodland/Shrubland,Cookie,173,,244,48.955,14.5889,,approx. 200m in the forest. dominant trees: spruce. pine. oak. birch.,494,361,769,7.6,KilmesPech,The South Bohemia. Ohrazen?,30,60
Czech Republic,Woodland/Shrubland,Sugar,383,,251,49.764,14.664,,deciduous forest with oaks and elder bushes - approx 160 m x 100 m fragment along a road in an agriculture landscape,390,448,564,8.3,KilmesPech,The Middle Bohemia. Jarkovice - H?rka,4,60
Czech Republic,Woodland/Shrubland,Sugar,383,,253,49.946,14.16,,mosaic of calcareous rock steppes and young Quercus wood,380,447,532,8.2,KilmesPech,The Middle Bohemia. Karl_tejn,178,80
Czech Republic,Woodland/Shrubland,Sugar,383,,252,49.812,13.8304,,mixed temperate forest. dominated by pines. spruces and oaks. undergrowth: blueberries. mosses. grass.,460,442,647,7,KilmesPech,The Middle Bohemia. Osek-Le?,9,60
Czech Republic,Woodland/Shrubland,Sugar,383,,247,50.1736,15.8282,,Mesic and dry meadow,240,498,582,8.2,KilmesPech,The Northern Bohemia. Hradec Kralove-Roudni?ka,53,40
Czech Republic,Woodland/Shrubland,Sugar,383,,248,50.348,15.9387,,Wet meadow,250,502,605,7.9,KilmesPech,The Northern Bohemia. Jarome? - Josefovsk_ louky,12,80
Czech Republic,Woodland/Shrubland,Sugar,383,,250,50.4141,16.1019,,Wood (Picea abies. Pinus silvestris. Fagus silvatica),380,575,620,7.5,KilmesPech,The Northern Bohemia. Starko?,17,100
Czech Republic,Woodland/Shrubland,Sugar,383,,245,48.7249,14.6006,,a grassland meadow along deciduous forest patch with oaks. birches and larches. with dry-wet gradient from 1th trap-30th,667,320,872,6.8,KilmesPech,The South Bohemia. D�lava,63,100
Czech Republic,Woodland/Shrubland,Sugar,383,,246,48.721608,14.58782,,spruce forest. on the ground mix of grasses and mosses and bare ground,660,325,872,6.8,KilmesPech,The South Bohemia. D�lava,32,60
Czech Republic,Woodland/Shrubland,Sugar,383,,243,48.95322,14.5926,,3-4 m in the forest (near edge) along a side of a natural meadow. dominant trees: spruce. pine. oak. birch.,481,363,769,7.6,KilmesPech,The South Bohemia. Ohrazen?,4,60
Czech Republic,Woodland/Shrubland,Sugar,383,,244,48.955,14.5889,,approx. 200m in the forest. dominant trees: spruce. pine. oak. birch.,494,361,769,7.6,KilmesPech,The South Bohemia. Ohrazen?,11,60
Czech Republic,Woodland/Shrubland,Water,4,,251,49.764,14.664,,deciduous forest with oaks and elder bushes - approx 160 m x 100 m fragment along a road in an agriculture landscape,390,448,564,8.3,KilmesPech,The Middle Bohemia. Jarkovice - H?rka,0,0
Czech Republic,Woodland/Shrubland,Water,4,,253,49.946,14.16,,mosaic of calcareous rock steppes and young Quercus wood,380,447,532,8.2,KilmesPech,The Middle Bohemia. Karl_tejn,3,20
Czech Republic,Woodland/Shrubland,Water,4,,252,49.812,13.8304,,mixed temperate forest. dominated by pines. spruces and oaks. undergrowth: blueberries. mosses. grass.,460,442,647,7,KilmesPech,The Middle Bohemia. Osek-Le?,0,0
Czech Republic,Woodland/Shrubland,Water,4,,247,50.1736,15.8282,,Mesic and dry meadow,240,498,582,8.2,KilmesPech,The Northern Bohemia. Hradec Kralove-Roudni?ka,0,0
Czech Republic,Woodland/Shrubland,Water,4,,248,50.348,15.9387,,Wet meadow,250,502,605,7.9,KilmesPech,The Northern Bohemia. Jarome? - Josefovsk_ louky,0,0
Czech Republic,Woodland/Shrubland,Water,4,,250,50.4141,16.1019,,Wood (Picea abies. Pinus silvestris. Fagus silvatica),380,575,620,7.5,KilmesPech,The Northern Bohemia. Starko?,0,0
Czech Republic,Woodland/Shrubland,Water,4,,245,48.7249,14.6006,,a grassland meadow along deciduous forest patch with oaks. birches and larches. with dry-wet gradient from 1th trap-30th,667,320,872,6.8,KilmesPech,The South Bohemia. D�lava,0,0
Czech Republic,Woodland/Shrubland,Water,4,,246,48.721608,14.58782,,spruce forest. on the ground mix of grasses and mosses and bare ground,660,325,872,6.8,KilmesPech,The South Bohemia. D�lava,0,0
Czech Republic,Woodland/Shrubland,Water,4,,243,48.95322,14.5926,,3-4 m in the forest (near edge) along a side of a natural meadow. dominant trees: spruce. pine. oak. birch.,481,363,769,7.6,KilmesPech,The South Bohemia. Ohrazen?,0,0
Czech Republic,Woodland/Shrubland,Water,4,,244,48.955,14.5889,,approx. 200m in the forest. dominant trees: spruce. pine. oak. birch.,494,361,769,7.6,KilmesPech,The South Bohemia. Ohrazen?,1,20
Czech Republic,Woodland/Shrubland,Olive Oil,8,,251,49.764,14.664,,deciduous forest with oaks and elder bushes - approx 160 m x 100 m fragment along a road in an agriculture landscape,390,448,564,8.3,KilmesPech,The Middle Bohemia. Jarkovice - H?rka,0,0
Czech Republic,Woodland/Shrubland,Olive Oil,8,,253,49.946,14.16,,mosaic of calcareous rock steppes and young Quercus wood,380,447,532,8.2,KilmesPech,The Middle Bohemia. Karl_tejn,1,20
Czech Republic,Woodland/Shrubland,Olive Oil,8,,252,49.812,13.8304,,mixed temperate forest. dominated by pines. spruces and oaks. undergrowth: blueberries. mosses. grass.,460,442,647,7,KilmesPech,The Middle Bohemia. Osek-Le?,0,0
Czech Republic,Woodland/Shrubland,Olive Oil,8,,247,50.1736,15.8282,,Mesic and dry meadow,240,498,582,8.2,KilmesPech,The Northern Bohemia. Hradec Kralove-Roudni?ka,0,0
Czech Republic,Woodland/Shrubland,Olive Oil,8,,248,50.348,15.9387,,Wet meadow,250,502,605,7.9,KilmesPech,The Northern Bohemia. Jarome? - Josefovsk_ louky,0,0
Czech Republic,Woodland/Shrubland,Olive Oil,8,,250,50.4141,16.1019,,Wood (Picea abies. Pinus silvestris. Fagus silvatica),380,575,620,7.5,KilmesPech,The Northern Bohemia. Starko?,0,0
Czech Republic,Woodland/Shrubland,Olive Oil,8,,245,48.7249,14.6006,,a grassland meadow along deciduous forest patch with oaks. birches and larches. with dry-wet gradient from 1th trap-30th,667,320,872,6.8,KilmesPech,The South Bohemia. D�lava,6,20
Czech Republic,Woodland/Shrubland,Olive Oil,8,,246,48.721608,14.58782,,spruce forest. on the ground mix of grasses and mosses and bare ground,660,325,872,6.8,KilmesPech,The South Bohemia. D�lava,1,20
